block,transect,year,visit,code,common.name,genus,species,quadrant,distance
2,30,2008,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,150
2,30,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
2,30,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
2,30,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,150
2,31,2008,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,1,100
2,31,2008,2,B-CHSP,Chipping Sparrow,Spizella,passerina,2,25
2,31,2008,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
2,31,2008,3,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
2,31,2008,3,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
2,31,2008,4,B-CHSP,Chipping Sparrow,Spizella,passerina,1,100
2,31,2008,1,B-OCWA,Orange-crowned Warbler,Oreothlypis,celata,3,100
2,31,2008,1,B-OCWA,Orange-crowned Warbler,Oreothlypis,celata,4,100
2,31,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
2,31,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
2,31,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
2,31,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,150
2,31,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
2,31,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
2,31,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
2,31,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
2,31,2008,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
2,31,2008,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
2,31,2008,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
2,31,2008,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
2,31,2008,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
2,31,2008,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,150
2,31,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
2,31,2008,4,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
2,32,2008,3,B-CHSP,Chipping Sparrow,Spizella,passerina,2,150
2,32,2008,3,B-CHSP,Chipping Sparrow,Spizella,passerina,2,150
2,32,2008,4,B-CHSP,Chipping Sparrow,Spizella,passerina,3,100
2,32,2008,5,B-CHSP,Chipping Sparrow,Spizella,passerina,1,100
2,32,2008,5,B-CHSP,Chipping Sparrow,Spizella,passerina,3,25
2,32,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
2,32,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
2,32,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
2,32,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
2,32,2008,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
2,32,2008,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
2,32,2008,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
2,32,2008,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,150
2,32,2008,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
2,32,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,25
2,32,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
2,32,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,150
2,32,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
2,32,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
2,32,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
2,32,2008,4,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
3,33,2008,2,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,2,75
3,33,2008,2,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,100
3,33,2008,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,25
3,33,2008,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,75
3,33,2008,5,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,75
3,33,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
3,33,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
3,33,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,75
3,33,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,50
3,33,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
3,33,2008,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
3,33,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,150
3,33,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
3,33,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
3,33,2008,6,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
3,33,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
3,33,2008,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
3,33,2008,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
3,33,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
3,33,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
3,34,2008,3,B-EMPD,Dusky Flycatcher,Empidonax,oberholseri,1,150
3,34,2008,5,B-EMPD,Dusky Flycatcher,Empidonax,oberholseri,1,150
3,34,2008,6,B-EMPD,Empidonax Flycatcher,NA,NA,1,150
3,34,2008,1,B-OCWA,Orange-crowned Warbler,Oreothlypis,celata,1,75
3,34,2008,5,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,75
3,34,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
3,34,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
3,34,2008,6,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
3,34,2008,6,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
3,34,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
3,34,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,50
3,34,2008,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
3,34,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
3,35,2008,5,B-AMGO,American Goldfinch,Spinus,tristis,3,100
3,35,2008,6,B-AMGO,American Goldfinch,Spinus,tristis,3,75
3,35,2008,6,B-BHCO,Brown-headed Cowbird,Molothrus,ater,3,75
3,35,2008,3,B-EMPD,Dusky Flycatcher,Empidonax,oberholseri,3,100
3,35,2008,2,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,100
3,35,2008,6,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,75
3,35,2008,6,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,100
3,35,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
3,35,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,25
3,35,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
3,35,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,75
3,35,2008,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
3,35,2008,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
3,36,2008,1,B-OCWA,Orange-crowned Warbler,Oreothlypis,celata,2,75
3,36,2008,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,2,100
3,36,2008,3,B-TRSW,Tree Swallow,Tachycineta,bicolor,3,150
3,36,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
3,36,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
3,36,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
3,36,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
3,36,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
3,36,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
3,36,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,25
3,36,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
3,36,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
3,36,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
3,36,2008,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
3,36,2008,3,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
3,36,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
3,36,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
3,36,2008,3,B-WETA,Western Tanager,Piranga,ludoviciana,3,150
3,37,2008,6,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,2,100
3,37,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
3,37,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
3,37,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
3,37,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
3,37,2008,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
3,37,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,25
3,37,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
3,37,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
3,37,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
3,37,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
3,37,2008,3,B-WEME,Western Meadowlark,Sturnella,neglecta,3,75
3,37,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
3,37,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
3,38,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
3,38,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
3,38,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,150
3,38,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
3,38,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
3,38,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
3,38,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
3,38,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
3,38,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
3,38,2008,2,B-YEWA,Yellow Warbler,Setophaga,petechia,2,150
3,39,2008,6,B-CHSP,Chipping Sparrow,Spizella,passerina,2,100
3,39,2008,3,B-EMPD,Dusky Flycatcher,Empidonax,oberholseri,4,100
3,39,2008,5,B-EMPD,Dusky Flycatcher,Empidonax,oberholseri,4,100
3,39,2008,1,B-OCWA,Orange-crowned Warbler,Oreothlypis,celata,3,50
3,39,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,25
3,39,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
3,39,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
3,39,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
3,39,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
3,39,2008,3,B-WAVI,Varbling Vireo,Vireo,gilvus,4,100
3,39,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
3,39,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
3,39,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
3,39,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
3,40,2008,2,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
3,40,2008,5,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,100
3,40,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
3,40,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
3,40,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
3,40,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
3,40,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
3,40,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
3,40,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,150
3,40,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
3,40,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
3,40,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
3,40,2008,6,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
3,40,2008,6,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
3,40,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
3,40,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
3,40,2008,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
3,40,2008,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
3,40,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
3,40,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
3,40,2008,6,B-WEME,Western Meadowlark,Sturnella,neglecta,1,75
3,41,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,25
3,41,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
3,41,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
3,41,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
3,41,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,25
3,41,2008,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
3,41,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
3,41,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
3,41,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,25
3,41,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
3,41,2008,6,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
3,41,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
3,41,2008,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,50
3,41,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
3,41,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,2,50
3,41,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
3,42,2008,2,B-CHSP,Chipping Sparrow,Spizella,passerina,3,25
3,42,2008,5,B-CHSP,Chipping Sparrow,Spizella,passerina,3,25
3,42,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
3,42,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,25
3,42,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
3,42,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,150
3,42,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
3,42,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
3,42,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
3,42,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
3,42,2008,6,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
3,42,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
3,42,2008,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
3,42,2008,3,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
3,42,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,1,75
3,42,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
3,42,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
3,42,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,4,75
3,42,2008,6,B-WEME,Western Meadowlark,Sturnella,neglecta,2,75
3,43,2008,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,75
3,43,2008,6,B-CHSP,Chipping Sparrow,Spizella,passerina,1,100
3,43,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
3,43,2008,6,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
3,43,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
3,43,2008,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
3,43,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
3,43,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
3,43,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
3,44,2008,1,B-CHSP,Chipping Sparrow,Spizella,passerina,2,75
3,44,2008,5,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,1,75
3,44,2008,5,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,75
3,44,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
3,44,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
3,44,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
3,44,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,150
3,44,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
3,44,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
3,44,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
3,44,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
3,44,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
3,44,2008,6,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
3,44,2008,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
3,44,2008,2,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
3,44,2008,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
3,44,2008,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
3,44,2008,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
3,44,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
3,44,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
3,44,2008,6,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
3,45,2008,1,B-CHSP,Chipping Sparrow,Spizella,passerina,3,50
3,45,2008,5,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,3,75
3,45,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
3,45,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
3,45,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,150
3,45,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
3,45,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
3,45,2008,6,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,25
3,45,2008,6,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
3,45,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
3,45,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
3,45,2008,3,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
3,45,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
3,45,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
3,45,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
3,46,2008,6,B-AMGO,American Goldfinch,Spinus,tristis,3,100
3,46,2008,2,B-COYE,Common Yellowthroat,Geothlypis,trichas,3,50
3,46,2008,1,B-OCWA,Orange-crowned Warbler,Oreothlypis,celata,1,100
3,46,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
3,46,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
3,46,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,150
3,46,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
3,46,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
3,46,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
3,46,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,2,150
3,46,2008,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
3,46,2008,2,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
3,46,2008,4,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
3,46,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,1,75
3,47,2008,2,B-COYE,Common Yellowthroat,Geothlypis,trichas,0,0
3,47,2008,4,B-COYE,Common Yellowthroat,Geothlypis,trichas,2,75
3,47,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
3,47,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
3,47,2008,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
3,47,2008,4,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
3,47,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
3,47,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,4,150
3,48,2008,6,B-CHSP,Chipping Sparrow,Spizella,passerina,2,100
3,48,2008,6,B-CHSP,Chipping Sparrow,Spizella,passerina,2,100
3,48,2008,5,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,100
3,48,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
3,48,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
3,48,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
3,48,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
3,48,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
3,48,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
3,48,2008,2,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
3,48,2008,2,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
3,48,2008,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,100
3,48,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
3,48,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,4,100
3,48,2008,6,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
4,49,2008,5,B-CCSP,Clay-colored Sparrow,Spizella,pallida,4,75
4,49,2008,2,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
4,49,2008,2,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
4,49,2008,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
4,49,2008,3,B-CHSP,Chipping Sparrow,Spizella,passerina,3,75
4,49,2008,3,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
4,49,2008,4,B-CHSP,Chipping Sparrow,Spizella,passerina,1,150
4,49,2008,5,B-CHSP,Chipping Sparrow,Spizella,passerina,1,100
4,49,2008,5,B-CHSP,Chipping Sparrow,Spizella,passerina,3,50
4,49,2008,2,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,100
4,49,2008,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,3,75
4,49,2008,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,4,75
4,49,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,150
4,49,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,25
4,49,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,150
4,49,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
4,49,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,150
4,49,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,75
4,49,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,75
4,49,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
4,49,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
4,49,2008,2,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,150
4,49,2008,3,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,150
4,49,2008,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
4,49,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
4,49,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
4,49,2008,1,B-WEME,Western Meadowlark,Sturnella,neglecta,3,150
4,49,2008,3,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
4,49,2008,3,B-WEME,Western Meadowlark,Sturnella,neglecta,3,100
4,49,2008,4,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
4,49,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,1,150
4,50,2008,2,B-CCSP,Clay-colored Sparrow,Spizella,pallida,2,50
4,50,2008,3,B-CCSP,Clay-colored Sparrow,Spizella,pallida,1,50
4,50,2008,1,B-CHSP,Chipping Sparrow,Spizella,passerina,4,150
4,50,2008,2,B-CHSP,Chipping Sparrow,Spizella,passerina,1,50
4,50,2008,2,B-CHSP,Chipping Sparrow,Spizella,passerina,2,25
4,50,2008,3,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
4,50,2008,3,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
4,50,2008,4,B-CHSP,Chipping Sparrow,Spizella,passerina,3,25
4,50,2008,5,B-CHSP,Chipping Sparrow,Spizella,passerina,1,75
4,50,2008,5,B-CHSP,Chipping Sparrow,Spizella,passerina,2,75
4,50,2008,5,B-CHSP,Chipping Sparrow,Spizella,passerina,4,50
4,50,2008,3,B-SASP,Savannah Sparrow,Passerculus,sandwichensis,3,75
4,50,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,100
4,50,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,50
4,50,2008,1,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,100
4,50,2008,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,25
4,50,2008,4,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,25
4,50,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,1,50
4,50,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,2,100
4,50,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,3,75
4,50,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,50
4,50,2008,5,B-VESP,Vesper Sparrow,Pooecetes,gramineus,4,100
4,50,2008,5,B-WEME,Western Meadowlark,Sturnella,neglecta,2,100
4,51,2008,4,B-CCSP,Clay-colored Sparrow,Spizella,pallida,2,50
4,51,2008,5,B-CCSP,Clay-colored Sparrow,Spizella,pallida,1,100
4,51,2008,5,B-CCSP,Clay-colored Sparrow,Spizella,pallida,2,75
